Date,Open,High,Low,Close,Adj Close,Volume
1980-12-12,0.513393,0.515625,0.513393,0.513393,0.408971,117258400
1980-12-15,0.488839,0.488839,0.486607,0.486607,0.387633,43971200
1980-12-16,0.453125,0.453125,0.450893,0.450893,0.359183,26432000
1980-12-17,0.462054,0.464286,0.462054,0.462054,0.368074,21610400
1980-12-18,0.475446,0.477679,0.475446,0.475446,0.378743,18362400
1980-12-19,0.504464,0.506696,0.504464,0.504464,0.401859,12157600
1980-12-22,0.529018,0.531250,0.529018,0.529018,0.421418,9340800
1980-12-23,0.551339,0.553571,0.551339,0.551339,0.439199,11737600
1980-12-24,0.580357,0.582589,0.580357,0.580357,0.462315,12000800
1980-12-26,0.633929,0.636161,0.633929,0.633929,0.504991,13893600
1980-12-29,0.642857,0.645089,0.642857,0.642857,0.512103,23290400
1980-12-30,0.629464,0.629464,0.627232,0.627232,0.499656,17220000
1980-12-31,0.611607,0.611607,0.609375,0.609375,0.485431,8937600
1981-01-02,0.616071,0.620536,0.616071,0.616071,0.490765,5415200
1981-01-05,0.604911,0.604911,0.602679,0.602679,0.480097,8932000
1981-01-06,0.578125,0.578125,0.575893,0.575893,0.458759,11289600
1981-01-07,0.553571,0.553571,0.551339,0.551339,0.439199,13921600
1981-01-08,0.542411,0.542411,0.540179,0.540179,0.430309,9956800
1981-01-09,0.569196,0.571429,0.569196,0.569196,0.453425,5376000
1981-01-12,0.569196,0.569196,0.564732,0.564732,0.449868,5924800
1981-01-13,0.546875,0.546875,0.544643,0.544643,0.433865,5762400
1981-01-14,0.546875,0.549107,0.546875,0.546875,0.435643,3572800
1981-01-15,0.558036,0.562500,0.558036,0.558036,0.444534,3516800
1981-01-16,0.555804,0.555804,0.553571,0.553571,0.440977,3348800
1981-01-19,0.587054,0.589286,0.587054,0.587054,0.467650,10393600
1981-01-20,0.571429,0.571429,0.569196,0.569196,0.453425,7520800
1981-01-21,0.580357,0.584821,0.580357,0.580357,0.462315,3976000
1981-01-22,0.587054,0.591518,0.587054,0.587054,0.467650,8887200
1981-01-23,0.587054,0.589286,0.584821,0.584821,0.465871,2805600
1981-01-26,0.578125,0.578125,0.575893,0.575893,0.458759,6160000
1981-01-27,0.575893,0.575893,0.571429,0.571429,0.455203,5924800
1981-01-28,0.555804,0.555804,0.553571,0.553571,0.440977,7039200
1981-01-29,0.535714,0.535714,0.533482,0.533482,0.424975,10976000
1981-01-30,0.508929,0.508929,0.504464,0.504464,0.401859,11547200
1981-02-02,0.477679,0.477679,0.475446,0.475446,0.378743,5941600
1981-02-03,0.493304,0.495536,0.493304,0.493304,0.392968,4788000
1981-02-04,0.511161,0.513393,0.511161,0.511161,0.407193,6966400
1981-02-05,0.511161,0.515625,0.511161,0.511161,0.407193,1982400
1981-02-06,0.513393,0.515625,0.513393,0.513393,0.408971,3466400
1981-02-09,0.491071,0.491071,0.486607,0.486607,0.387633,4188800
1981-02-10,0.486607,0.488839,0.486607,0.486607,0.387633,4586400
1981-02-11,0.473214,0.473214,0.470982,0.470982,0.375187,3460800
1981-02-12,0.468750,0.468750,0.466518,0.466518,0.371630,3640000
1981-02-13,0.459821,0.459821,0.455357,0.455357,0.362740,2788800
1981-02-17,0.466518,0.468750,0.466518,0.466518,0.371630,3068800
1981-02-18,0.486607,0.491071,0.486607,0.486607,0.387633,4810400
1981-02-19,0.459821,0.459821,0.457589,0.457589,0.364518,5577600
1981-02-20,0.435268,0.435268,0.433036,0.433036,0.344958,6092800
1981-02-23,0.439732,0.441964,0.439732,0.439732,0.350293,3528000
1981-02-24,0.428571,0.428571,0.424107,0.424107,0.337846,4244800
1981-02-25,0.450893,0.453125,0.450893,0.450893,0.359183,4872000
1981-02-26,0.457589,0.459821,0.457589,0.457589,0.364518,2710400
1981-02-27,0.473214,0.477679,0.473214,0.473214,0.376965,3690400
1981-03-02,0.475446,0.477679,0.475446,0.475446,0.378743,2940000
1981-03-03,0.470982,0.470982,0.468750,0.468750,0.373408,4043200
1981-03-04,0.466518,0.466518,0.464286,0.464286,0.369852,3427200
1981-03-05,0.464286,0.464286,0.462054,0.462054,0.368074,1344000
1981-03-06,0.462054,0.462054,0.457589,0.457589,0.364518,2900800
1981-03-09,0.424107,0.424107,0.421875,0.421875,0.336068,3830400
1981-03-10,0.404018,0.404018,0.401786,0.401786,0.320064,7095200
1981-03-11,0.390625,0.390625,0.386161,0.386161,0.307617,7464800
1981-03-12,0.401786,0.404018,0.401786,0.401786,0.320064,14812000
1981-03-13,0.399554,0.399554,0.397321,0.397321,0.316508,57825600
1981-03-16,0.412946,0.417411,0.412946,0.412946,0.328955,9307200
1981-03-17,0.433036,0.437500,0.433036,0.433036,0.344958,10936800
1981-03-18,0.459821,0.464286,0.459821,0.459821,0.366296,9234400
1981-03-19,0.457589,0.457589,0.455357,0.455357,0.362740,9452800
1981-03-20,0.459821,0.464286,0.459821,0.459821,0.366296,3651200
1981-03-23,0.477679,0.482143,0.477679,0.477679,0.380521,5504800
1981-03-24,0.477679,0.477679,0.475446,0.475446,0.378743,7039200
1981-03-25,0.470982,0.470982,0.466518,0.466518,0.371630,1764000
1981-03-26,0.459821,0.459821,0.457589,0.457589,0.364518,3068800
1981-03-27,0.444196,0.444196,0.441964,0.441964,0.352071,3063200
1981-03-30,0.441964,0.446429,0.441964,0.441964,0.352071,2475200
1981-03-31,0.441964,0.441964,0.437500,0.437500,0.348515,3998400
1981-04-01,0.435268,0.435268,0.433036,0.433036,0.344958,8517600
1981-04-02,0.470982,0.473214,0.470982,0.470982,0.375187,7851200
1981-04-03,0.473214,0.475446,0.473214,0.473214,0.376965,4121600
1981-04-06,0.466518,0.466518,0.464286,0.464286,0.369852,5700800
1981-04-07,0.462054,0.462054,0.459821,0.459821,0.366296,2671200
1981-04-08,0.482143,0.486607,0.482143,0.482143,0.384077,5488000
1981-04-09,0.491071,0.493304,0.491071,0.491071,0.391190,3124800
1981-04-10,0.497768,0.500000,0.497768,0.497768,0.396524,8366400
1981-04-13,0.497768,0.500000,0.497768,0.497768,0.396524,4015200
1981-04-14,0.497768,0.500000,0.497768,0.497768,0.396524,1663200
1981-04-15,0.475446,0.475446,0.473214,0.473214,0.376965,8512000
1981-04-16,0.448661,0.448661,0.446429,0.446429,0.355627,5969600
1981-04-20,0.459821,0.462054,0.459821,0.459821,0.366296,8836800
1981-04-21,0.491071,0.493304,0.491071,0.491071,0.391190,7134400
1981-04-22,0.508929,0.511161,0.508929,0.508929,0.405415,4748800
1981-04-23,0.522321,0.524554,0.522321,0.522321,0.416084,14504000
1981-04-24,0.522321,0.522321,0.517857,0.517857,0.412528,8764000
1981-04-27,0.515625,0.515625,0.513393,0.513393,0.408971,9632000
1981-04-28,0.506696,0.506696,0.504464,0.504464,0.401859,8047200
1981-04-29,0.500000,0.500000,0.497768,0.497768,0.396524,3410400
1981-04-30,0.506696,0.511161,0.506696,0.506696,0.403637,3152800
1981-05-01,0.506696,0.511161,0.506696,0.506696,0.403637,4138400
1981-05-04,0.506696,0.506696,0.504464,0.504464,0.401859,3612000
1981-05-05,0.504464,0.504464,0.502232,0.502232,0.400080,4384800
1981-05-06,0.491071,0.491071,0.488839,0.488839,0.389412,4737600
1981-05-07,0.495536,0.497768,0.495536,0.495536,0.394746,2340800
1981-05-08,0.500000,0.502232,0.500000,0.500000,0.398302,1976800
1981-05-11,0.491071,0.491071,0.488839,0.488839,0.389412,2984800
1981-05-12,0.488839,0.495536,0.488839,0.488839,0.389412,1064000
1981-05-13,0.488839,0.493304,0.486607,0.486607,0.387633,1226400
1981-05-14,0.484375,0.484375,0.479911,0.479911,0.382299,1232000
1981-05-15,0.491071,0.497768,0.491071,0.491071,0.391190,1226400
1981-05-18,0.500000,0.504464,0.500000,0.500000,0.398302,1041600
1981-05-19,0.493304,0.493304,0.491071,0.491071,0.391190,6356000
1981-05-20,0.506696,0.511161,0.506696,0.506696,0.403637,3320800
1981-05-21,0.535714,0.537946,0.535714,0.535714,0.426752,8052800
