Date,Open,High,Low,Close,Adj Close,Volume
2007-08-15,52.110001,59.869999,51.500000,57.709999,47.941059,10678500
2007-08-16,60.990002,61.490002,52.709999,56.990002,47.342937,6919500
2007-08-17,59.000000,59.000000,54.450001,55.549999,46.146694,3086100
2007-08-20,56.049999,57.500000,55.610001,57.330002,47.625385,2140900
2007-08-21,57.250000,66.589996,56.500000,65.989998,54.819447,7369700
2007-08-22,70.180000,73.949997,66.559998,66.849998,55.533871,10144400
2007-08-23,68.070000,70.879997,65.010002,70.199997,58.316792,4347000
2007-08-24,70.199997,72.650002,69.449997,71.300003,59.230595,3812400
2007-08-27,71.730003,73.349998,71.010002,72.300003,60.061317,2393300
2007-08-28,71.900002,72.099998,66.500000,69.779999,57.967892,3664100
2007-08-29,72.000000,72.480003,67.150002,68.199997,56.655346,3580700
2007-08-30,67.580002,70.000000,66.250000,68.459999,56.871334,1731300
2007-08-31,69.820000,70.110001,68.540001,68.889999,57.228546,921700
2007-09-04,69.059998,69.129997,67.250000,67.449997,56.032303,1353800
2007-09-05,66.550003,66.589996,63.650002,64.209999,53.340759,2245400
2007-09-06,64.599998,70.099998,64.089996,69.790001,57.976200,2599400
2007-09-07,67.010002,71.300003,66.800003,69.500000,57.735291,2668300
2007-09-10,71.989998,79.150002,68.849998,76.760002,63.766342,6667400
2007-09-11,78.699997,82.750000,76.500000,76.650002,63.674965,10613600
2007-09-12,78.440002,80.650002,77.059998,78.300003,65.045662,6005300
2007-09-13,79.550003,80.550003,76.529999,77.790001,64.621986,3253800
2007-09-14,77.220001,79.550003,76.550003,77.919998,64.729980,3093300
2007-09-17,76.150002,77.599998,73.190002,73.699997,61.224327,4773600
2007-09-18,75.349998,75.750000,72.800003,73.900002,61.390472,2931900
2007-09-19,75.300003,78.830002,74.860001,77.599998,64.464149,4228400
2007-09-20,77.660004,79.269997,76.169998,76.650002,63.674965,2464600
2007-09-21,77.349998,79.309998,76.599998,79.309998,65.884682,4114400
2007-09-24,81.000000,85.169998,80.320000,83.830002,69.639557,5649300
2007-09-25,82.309998,85.000000,82.000000,83.230003,69.141129,2964600
2007-09-26,83.989998,84.400002,82.110001,82.360001,68.418396,1539200
2007-09-27,83.050003,84.050003,82.050003,83.120003,69.049744,1855400
2007-09-28,83.889999,85.519997,82.500000,85.000000,70.611504,3419300
2007-10-01,84.750000,89.230003,83.620003,88.620003,73.618729,3845800
2007-10-02,88.970001,92.519997,88.360001,92.419998,76.775475,2869600
2007-10-03,92.430000,93.980003,87.500000,88.250000,73.311356,3965800
2007-10-04,89.150002,90.500000,88.000000,89.570000,74.407913,1754900
2007-10-05,92.150002,92.150002,89.220001,91.129997,75.703835,1881600
2007-10-08,91.209999,95.900002,91.150002,95.089996,78.993500,3030600
2007-10-09,97.220001,101.889999,96.110001,101.610001,84.409821,5864000
2007-10-10,102.510002,107.489998,101.610001,107.040001,88.920654,4765700
2007-10-11,109.980003,114.879997,99.059998,102.690002,85.307007,11110400
2007-10-12,103.129997,107.370003,98.050003,102.980003,85.547920,6356900
2007-10-15,104.489998,105.500000,96.290001,98.760002,82.042259,4837100
2007-10-16,97.099998,101.180000,95.019997,99.900002,82.989288,4283100
2007-10-17,103.040001,105.400002,101.510002,103.949997,86.353714,4329700
2007-10-18,102.000000,103.599998,100.239998,101.550003,84.359985,1942000
2007-10-19,100.720001,101.940002,97.050003,97.739998,81.194923,3486900
2007-10-22,95.199997,102.500000,91.550003,102.379997,85.049477,4348700
2007-10-23,105.989998,107.510002,103.099998,106.150002,88.181313,4440100
2007-10-24,108.769997,111.000000,102.260002,103.519997,85.996506,9660600
2007-10-25,111.699997,115.949997,106.500000,114.000000,94.702492,9962300
2007-10-26,115.989998,116.400002,109.699997,112.089996,93.115807,4344500
2007-10-29,114.599998,121.419998,113.589996,120.779999,100.334793,5741600
2007-10-30,120.000000,123.459999,117.000000,120.349998,99.977585,3496300
2007-10-31,122.849998,125.250000,120.000000,124.830002,103.699226,3693200
2007-11-01,123.000000,124.980003,121.510002,122.250000,101.555962,2535100
2007-11-02,123.820000,123.949997,114.550003,117.120003,97.294350,4368700
2007-11-05,114.000000,115.000000,109.500000,112.550003,93.497940,3831500
2007-11-06,114.790001,115.949997,109.610001,110.940002,92.160477,3342600
2007-11-07,107.529999,108.500000,102.120003,102.500000,85.149170,5051700
2007-11-08,102.919998,103.000000,87.809998,91.879997,76.326881,12203000
2007-11-09,88.500000,92.250000,84.599998,87.739998,72.887688,8034800
2007-11-12,86.500000,92.540001,76.550003,80.360001,66.756950,9036600
2007-11-13,84.230003,92.790001,82.300003,90.680000,75.330017,7504300
2007-11-14,97.720001,97.720001,86.620003,87.169998,72.414177,5853900
2007-11-15,87.449997,89.650002,81.400002,82.300003,68.368553,4615400
2007-11-16,84.500000,85.919998,81.709999,85.250000,70.819183,2920000
2007-11-19,84.199997,89.370003,80.500000,81.970001,68.094414,3233600
2007-11-20,83.000000,86.000000,79.250000,82.620003,68.634384,4635100
2007-11-21,80.800003,82.400002,79.059998,80.680000,67.022781,3236900
2007-11-23,82.610001,82.610001,78.820000,78.839996,65.494247,1106100
2007-11-26,78.379997,78.410004,71.000000,71.440002,59.346893,7413900
2007-11-27,73.500000,78.250000,72.889999,77.580002,64.447540,5420700
2007-11-28,80.570000,88.489998,80.570000,87.690002,72.846153,8016100
2007-11-29,90.910004,93.199997,89.500000,90.849998,75.471237,5700700
2007-11-30,95.389999,95.599998,89.849998,91.370003,75.903214,4845000
2007-12-03,89.870003,96.000000,88.699997,94.970001,78.893822,4409600
2007-12-04,92.260002,97.099998,92.050003,95.080002,78.985199,2907100
2007-12-05,98.000000,98.000000,88.699997,90.440002,75.130646,3978600
2007-12-06,91.699997,91.919998,86.500000,89.699997,74.515900,3095500
2007-12-07,90.680000,90.680000,87.110001,88.879997,73.834709,1261700
2007-12-10,89.989998,93.580002,87.750000,93.449997,77.631119,1883300
2007-12-11,95.000000,99.989998,93.639999,95.290001,79.159653,4849500
2007-12-12,99.750000,102.739998,95.139999,99.230003,82.432701,5628900
2007-12-13,97.129997,99.230003,92.300003,96.000000,79.749466,3904500
2007-12-14,93.040001,98.459999,92.250000,95.699997,79.500244,2449800
2007-12-17,94.849998,95.129997,89.000000,89.849998,74.640511,2134500
2007-12-18,92.970001,92.970001,85.000000,88.830002,73.793175,2375400
2007-12-19,88.059998,91.790001,88.010002,90.529999,75.205406,1161900
2007-12-20,92.989998,93.000000,89.019997,91.139999,75.712151,1178300
2007-12-21,93.169998,93.199997,89.339996,89.639999,74.466064,1526600
2007-12-24,89.639999,91.269997,88.000000,88.709999,73.693489,595400
2007-12-26,88.989998,89.029999,87.029999,87.629997,72.796303,1022800
2007-12-27,87.610001,87.610001,84.739998,84.970001,70.586586,1344400
2007-12-28,85.150002,86.400002,82.349998,83.599998,69.448494,1129900
2007-12-31,83.050003,85.519997,83.050003,84.989998,70.603195,1175400
2008-01-02,85.489998,85.980003,83.110001,84.599998,70.279213,1001800
2008-01-03,84.900002,86.930000,82.500000,83.949997,69.739243,2115300
2008-01-04,82.000000,82.889999,79.529999,80.489998,66.864937,1680300
2008-01-07,81.250000,81.639999,71.660004,72.989998,60.634514,4609300
2008-01-08,74.010002,79.500000,73.589996,74.500000,61.888908,2644200
2008-01-09,76.440002,80.000000,76.019997,79.889999,66.366508,2959100
2008-01-10,79.199997,82.430000,77.639999,80.300003,66.707108,1800700
2008-01-11,78.379997,79.800003,75.830002,77.529999,64.405998,2109900
2008-01-14,79.989998,83.260002,78.339996,82.239998,68.318703,1923500
2008-01-15,81.529999,84.400002,78.849998,79.930000,66.399734,2408500
2008-01-16,78.339996,83.699997,77.000000,83.500000,69.365417,2611600
2008-01-17,84.449997,85.839996,79.779999,80.739998,67.072617,2676800
2008-01-18,81.599998,82.750000,78.099998,81.269997,67.512901,2203800
2008-01-22,72.559998,81.129997,72.500000,80.449997,66.831711,3600500
2008-01-23,76.830002,79.000000,75.150002,77.510002,64.389389,3288700
2008-01-24,78.949997,81.000000,76.300003,80.199997,66.624031,2497400
2008-01-25,83.940002,83.940002,79.580002,80.550003,66.914787,2155500
2008-01-28,82.000000,83.000000,78.150002,83.000000,68.950058,6138700
2008-01-29,58.049999,59.799999,54.509998,54.869999,45.581802,21715900
2008-01-30,54.490002,57.169998,53.570000,56.419998,46.869423,6063100
2008-01-31,55.599998,57.349998,55.520000,56.669998,47.077103,2607800
2008-02-01,56.980000,58.139999,55.060001,57.849998,48.057358,2489400
2008-02-04,58.000000,60.470001,56.910000,58.049999,48.223503,1840300
2008-02-05,57.599998,59.299999,57.169998,59.299999,49.261909,1711700
2008-02-06,60.320000,62.000000,59.500000,61.520000,51.106113,2209700
2008-02-07,60.500000,62.750000,59.560001,60.799999,50.507992,1521700
2008-02-08,60.900002,61.389999,60.070000,60.270000,50.067711,956400
2008-02-11,61.220001,62.240002,60.900002,61.419998,51.023041,1132600
2008-02-12,62.000000,63.000000,61.560001,62.259998,51.720848,989000
2008-02-13,63.000000,63.500000,62.180000,62.930000,52.277435,919500
2008-02-14,63.099998,63.330002,61.250000,62.099998,51.587933,1333000
2008-02-15,61.200001,62.570000,59.250000,59.810001,49.685577,1598200
2008-02-19,60.990002,61.500000,56.500000,57.380001,47.666920,1685900
2008-02-20,56.230000,59.830002,56.230000,59.450001,49.386517,913600
2008-02-21,59.459999,60.000000,57.500000,57.910000,48.107204,1124000
2008-02-22,58.000000,58.480000,55.000000,56.549999,46.977417,1449100
2008-02-25,56.549999,58.599998,56.009998,58.290001,48.422878,907900
2008-02-26,59.299999,60.700001,57.430000,60.180000,49.992947,2050400
2008-02-27,60.000000,60.500000,58.419998,59.860001,49.727116,1285200
2008-02-28,59.790001,60.959999,59.160000,59.950001,49.801880,984500
2008-02-29,59.259998,59.950001,58.320000,58.669998,48.738552,842200
2008-03-03,58.240002,58.529999,55.160000,55.810001,46.362686,1135300
2008-03-04,55.099998,56.189999,52.500000,53.759998,44.659698,2195300
2008-03-05,54.000000,54.900002,53.000000,54.570000,45.332584,1840700
2008-03-06,53.599998,55.299999,52.990002,53.099998,44.111420,1303800
2008-03-07,52.369999,54.849998,50.299999,51.450001,42.740730,1195000
2008-03-10,51.520000,51.520000,46.619999,47.509998,39.467674,1962900
2008-03-11,48.830002,50.000000,46.950001,48.000000,39.874733,1863400
2008-03-12,48.000000,51.500000,46.520000,51.270000,42.591198,2405800
2008-03-13,50.840000,55.090000,49.660000,52.119999,43.297314,1771900
2008-03-14,53.099998,53.930000,49.360001,49.779999,41.353420,943500
2008-03-17,47.500000,49.000000,45.500000,46.060001,38.263130,1847200
2008-03-18,46.810001,48.580002,44.650002,46.660000,38.761562,2003100
2008-03-19,46.700001,47.000000,42.500000,42.770000,35.530048,2436500
2008-03-20,42.410000,45.500000,41.410000,45.119999,37.482246,2448400
2008-03-24,44.540001,48.700001,44.279999,47.759998,39.675358,2534100
2008-03-25,48.490002,50.689999,46.509998,50.080002,41.602638,2003500
2008-03-26,49.830002,49.930000,47.000000,49.610001,41.212196,1293200
2008-03-27,49.720001,49.950001,45.500000,46.380001,38.528961,2136300
2008-03-28,46.549999,46.950001,44.419998,44.529999,36.992119,1381400
2008-03-31,43.889999,44.410000,42.500000,42.820000,35.571583,2322200
2008-04-01,43.840000,46.180000,42.049999,45.750000,38.005604,3060100
2008-04-02,46.009998,46.619999,43.060001,43.680000,36.286007,1987300
2008-04-03,42.900002,48.060001,42.330002,47.970001,39.849812,3142000
2008-04-04,47.000000,52.000000,46.279999,50.490002,41.943233,2589700
2008-04-07,51.950001,52.250000,49.709999,50.590000,42.026306,1567600
2008-04-08,49.939999,54.139999,49.000000,53.270000,44.252647,2281400
2008-04-09,54.000000,54.889999,51.669998,52.599998,43.696060,2027500
2008-04-10,52.029999,56.150002,52.029999,53.910000,44.784309,1884300
2008-04-11,53.000000,53.759998,51.799999,52.500000,43.612988,1059300
2008-04-14,52.009998,52.480000,51.200001,51.849998,43.073017,1137700
2008-04-15,51.849998,52.500000,51.349998,51.720001,42.965023,1237000
2008-04-16,52.799999,55.000000,52.799999,53.959999,44.825844,1985300
2008-04-17,53.490002,55.619999,53.000000,55.020000,45.706413,1994400
2008-04-18,56.849998,60.750000,56.849998,58.470001,48.572411,3986600
2008-04-21,58.990002,59.119999,55.630001,56.070000,46.578671,2408200
2008-04-22,56.090000,59.299999,54.220001,58.020000,48.198582,6455500
2008-04-23,64.629997,64.879997,60.549999,60.840000,50.541222,7786100
2008-04-24,60.340000,61.750000,58.349998,61.520000,51.106113,2938300
2008-04-25,61.549999,65.480003,61.160000,64.839996,53.864113,2555400
2008-04-28,65.199997,69.470001,65.070000,67.330002,55.932621,2828000
2008-04-29,67.970001,68.449997,66.500000,68.440002,56.854725,1728600
2008-04-30,68.410004,68.980003,66.500000,66.639999,55.359421,3353100
2008-05-01,66.639999,70.730003,65.550003,70.239998,58.350021,2485900
2008-05-02,71.500000,71.500000,67.529999,68.760002,57.120556,1444100
2008-05-05,68.360001,69.250000,66.750000,67.580002,56.140301,931700
2008-05-06,67.550003,68.269997,65.970001,67.389999,55.982460,1214900
2008-05-07,66.940002,68.290001,62.759998,63.759998,52.966934,1977800
2008-05-08,64.190002,64.989998,63.279999,64.040001,53.199539,845100
2008-05-09,63.970001,64.599998,63.099998,64.050003,53.207848,1047300
2008-05-12,64.540001,65.459999,63.000000,64.790001,53.822582,1066100
2008-05-13,65.000000,67.190002,64.720001,66.150002,54.952366,1851900
2008-05-14,67.250000,67.459999,65.669998,66.320000,55.093586,1861000
2008-05-15,66.330002,72.080002,64.250000,72.080002,59.878559,3755900
2008-05-16,71.370003,71.900002,68.800003,69.599998,57.818359,3307200
2008-05-19,70.739998,71.639999,68.919998,69.300003,57.569145,2711500
2008-05-20,68.190002,68.459999,65.889999,68.000000,56.489204,2599700
2008-05-21,67.849998,68.750000,65.309998,65.389999,54.321014,2010200
2008-05-22,65.449997,66.000000,64.989998,65.000000,53.997032,995100
2008-05-23,64.900002,65.019997,63.299999,64.959999,53.963802,869400
2008-05-27,66.449997,67.650002,64.790001,66.750000,55.450798,1142700
2008-05-28,67.760002,68.209999,66.849998,67.650002,56.198452,837500
2008-05-29,68.290001,68.699997,67.470001,68.660004,57.037483,1039700
2008-05-30,68.379997,69.620003,68.250000,68.669998,57.045788,2063500
2008-06-02,68.139999,69.000000,65.849998,66.389999,55.151737,823400
2008-06-03,66.370003,67.410004,64.959999,65.650002,54.537006,1135700
2008-06-04,65.260002,68.500000,65.260002,67.370003,55.965851,1399300
2008-06-05,67.919998,70.000000,67.160004,69.930000,58.092499,1387300
2008-06-06,68.980003,68.980003,67.389999,67.889999,56.397823,1632900
2008-06-09,67.559998,67.559998,60.000000,65.839996,54.694839,7219700
2008-06-10,65.000000,66.500000,63.660000,65.830002,54.686535,2131800
2008-06-11,66.239998,66.489998,64.940002,65.279999,54.229633,1557500
2008-06-12,64.779999,65.849998,64.580002,65.290001,54.237942,1403800
2008-06-13,65.290001,66.599998,64.639999,66.500000,55.243118,1277900
2008-06-16,66.000000,67.500000,65.599998,67.470001,56.048920,1742300
2008-06-17,67.839996,67.839996,66.029999,67.000000,55.658482,1244400
2008-06-18,66.500000,66.559998,64.760002,66.190002,54.985596,1202100
