Date,Open,High,Low,Close,Adj Close,Volume,Return,Change,Volatility,MA7,MA21,Momentum,RSI,MACD,Signal,Upper_band,Lower_band
2019-06-10,44.02,44.59,42.529999,42.610001000000004,42.610001000000004,11618700,-0.032,-1.5499989999999926,1.853161578321272,43.01428557142857,41.568571190476185,42.0,51.31817489828005,0.5828316679348475,0.2488362521176321,45.19968313996464,37.93745924098773
2019-06-11,43.220001,43.650002,41.799999,42.450001,42.450001,9095000,-0.018,-0.1600000000000037,1.7912914734742982,43.30571428571428,41.61047599999999,41.919998,50.77955711841525,0.5332715227520097,0.3057233062445076,45.26191161197301,37.95904038802697
2019-06-12,42.52,42.650002,41.709998999999996,42.169998,42.169998,5965300,-0.008,-0.28000300000000067,1.7280698904884797,43.43714257142857,41.85190457142856,41.16,49.794596012705284,0.46602875917283626,0.33778439683017336,44.865524333932825,38.8382848089243
2019-06-13,43.049999,44.349998,42.799999,44.310001,44.310001,10178900,0.029,2.140003,1.777406684781824,43.65999985714286,42.05904752380951,39.610001000000004,56.70638408672417,0.5787473032726567,0.38597697811867004,45.12405582619929,38.99403922141973
2019-06-14,44.75,44.799999,43.110001000000004,43.23,43.23,7902200,-0.034,-1.0800010000000029,1.741235636888254,43.40714271428572,42.151428428571414,39.450001,52.75881754256861,0.574310216134073,0.4236436257217506,45.23596592231168,39.06689093483115
2019-06-17,43.279999,44.078998999999996,42.93,43.779999,43.779999,6557600,0.012,0.5499989999999997,1.7318770525580593,43.24428571428571,42.18857123809522,39.169998,54.496092741230115,0.6081635841464745,0.4605476174066955,45.334204871926346,39.0429376042641
2019-06-18,44.299999,44.889998999999996,43.75,43.860001000000004,43.860001000000004,7313600,-0.01,0.08000200000000746,1.7218455864158857,43.20142871428571,42.28142842857142,41.310001,54.756723421421555,0.6341381649636446,0.49526572691808535,45.50664341958983,39.056213437553005
2019-06-19,44.459998999999996,45.5,43.950001,44.860001000000004,44.860001000000004,10331500,0.009,1.0,1.7770895424903466,43.52285728571428,42.43714276190475,40.23,57.99533048751425,0.7270340540373397,0.5416193923419362,45.83337113761868,39.04091438619083
2019-06-20,45.029999,45.290001000000004,43.509997999999996,43.860001000000004,43.860001000000004,9567400,-0.026,-1.0,1.751991364221233,43.72428585714285,42.54952376190475,40.779999,53.84454220772287,0.7117583653738535,0.5756471869483197,45.9715963981054,39.127451125704106
2019-06-21,43.849998,44.139998999999996,43.380001,44.0,44.0,4974000,0.003,0.139998999999996,1.7312544031645662,43.98571471428571,42.68047614285713,40.860001000000004,54.3372722275114,0.7028470381831013,0.6010871571952761,46.10415562257106,39.256796663143206
2019-06-24,44.0,44.07,42.82,43.09,43.09,5985100,-0.021,-0.9099999999999966,1.681021058070419,43.81142885714286,42.80523799999999,41.860001000000004,50.55906207541078,0.6152629836811485,0.6039223224924506,46.0782347733103,39.53224122668968
2019-06-25,43.279999,43.790001000000004,42.443001,43.09,43.09,5753300,-0.004,0.0,1.6328069184774434,43.791428857142854,42.88047619047618,40.860001000000004,50.559062075410786,0.5396314539866651,0.5910641487912935,46.10063474676231,39.66031763419005
2019-06-26,43.25,43.400002,42.360001000000004,42.5,42.5,8109100,-0.017,-0.5900000000000034,1.5850929225541799,43.608571857142856,42.95428566666666,41.0,48.04697706175602,0.42716080873900353,0.5582834807808356,46.05753327826014,39.851038055073175
2019-06-27,43.349998,45.299999,43.200001,45.130001,45.130001,20155100,0.041,2.630001,1.6410167537077138,43.790000428571425,43.201428619047604,40.09,58.05231770632889,0.5439755019638923,0.5554218850174469,46.11744883091232,40.285408407182885
2019-06-28,45.099998,47.080002,45.080002,46.380001,46.380001,28657000,0.028,1.25,1.7961335477606588,44.00714328571428,43.51476204761904,40.09,61.81622329441903,0.7290129339553175,0.590140094805021,46.30717081858972,40.722353276648356
